Member_ID,First_Name,Last_Name,Gender,Age,Height,Weight,Hours_Sleep,Calories_Consumed,Exercise_Calories_Burned,Date
915584,Rhonda,Lottrington,F,23,5.6,233,7,2574,650,09/24/2017
45113,Robin,Seaman,F,49,5.2,181,8,2990,738,02/04/2017
846359,Reena,Boswood,F,91,6.2,230,8,2901,785,04/20/2017
764055,Constantine,Zuanelli,M,62,5.6,61,8,770,736,09/13/2017
346725,Mavis,Oby,F,46,5.4,112,10,2816,407,08/29/2017
404770,Lauralee,Happer,F,90,5.8,152,7,1226,417,09/03/2017
103519,Bride,Varley,F,37,5.1,136,10,1062,565,04/02/2017
780048,Sosanna,Dealey,F,34,5.8,127,8,2025,299,05/26/2017
740268,Craggie,Olivie,M,38,6.5,234,9,2138,806,08/14/2017
313658,Gertruda,Jowling,F,73,5.5,158,5,1805,588,05/30/2017
16932,Gaultiero,Josey,M,53,6.8,160,9,1061,363,01/07/2017
244398,Helenelizabeth,Bartos,F,91,5.5,231,9,2784,723,07/30/2017
159408,Kasper,Latter,M,79,6.8,175,9,695,452,06/02/2017
260386,Saxon,Ouchterlony,M,97,5.6,186,7,605,698,07/23/2017
998493,Gail,Cornthwaite,M,71,6,167,6,1376,456,08/18/2017
228706,Cole,Maron,M,20,5.7,121,6,1752,270,02/02/2017
145303,Nannie,Jewel,F,98,6.8,168,5,789,282,05/27/2017
341080,Kelila,Bulleyn,F,27,6.5,224,7,1932,297,09/21/2017
242457,Minni,McAusland,F,59,6.8,233,9,1125,827,01/06/2017
799694,Mariel,Scogings,F,47,5.5,98,9,2730,755,04/23/2017
537945,Herbert,Sybbe,M,45,5.6,86,8,1860,686,02/25/2017
925480,Aurthur,Manger,M,39,6.3,174,6,1105,332,08/05/2017
779301,Anitra,O' Finan,F,94,5.2,81,10,1339,553,08/12/2017
969012,Abelard,Beedham,M,32,6.1,193,8,2027,734,11/06/2017
568389,Skelly,Sepey,M,23,5.6,118,10,2910,957,10/09/2017
70287,Dniren,Jenson,F,96,6.8,237,7,537,324,08/07/2017
117916,Otes,Giraudel,M,33,5.4,231,9,2362,456,05/04/2017
297343,Reilly,Gocke,M,39,5.5,231,7,1610,583,04/10/2017
987896,Prince,Ottewill,M,52,6.2,194,8,1959,619,02/13/2017
939483,Bradly,Lowson,M,92,5.4,175,10,2049,296,06/09/2017
717758,York,Tumelty,M,59,6.7,154,9,2372,538,05/16/2017
772388,Eda,Waszkiewicz,F,73,6.4,197,6,2044,392,04/15/2017
86027,Leigh,Collecott,F,48,6.6,144,8,2628,765,04/25/2017
356176,Tarra,Easlea,F,27,5.3,191,5,1493,730,11/26/2017
292321,Gussy,Smaling,F,62,6,223,6,1164,745,08/26/2017
140131,Erena,Rickaby,F,96,5,239,8,495,959,10/31/2017
981474,Gerti,Beston,F,36,6.4,217,10,804,929,04/05/2017
967231,Guinevere,Roze,F,27,6.4,102,6,1841,235,03/13/2017
808776,Lida,Edling,F,56,5.8,86,8,2050,659,07/29/2017
930710,Petronille,Dulany,F,24,6.8,150,5,742,666,10/09/2017
626182,Carmelia,Herculeson,F,98,6.6,214,8,595,376,02/03/2017
481683,Merrili,Bollon,F,35,5.3,225,8,1947,805,06/15/2017
472768,Sherwood,Moxon,M,93,5.4,144,7,636,920,07/18/2017
422734,Cordy,Leal,M,96,6.2,148,8,2093,642,10/26/2017
447190,Dylan,Karppi,M,79,5.8,60,5,904,385,04/23/2017
925840,Devan,Bendson,F,87,5.4,167,5,1218,834,09/18/2017
931586,Luca,Matzl,M,94,5.8,101,7,421,251,10/02/2017
776969,Chelsey,Endrici,F,62,6.5,237,9,636,685,10/22/2017
651597,Marlowe,McKniely,M,21,5.6,97,7,1600,524,06/30/2017
608174,Joby,Baldung,F,76,6.2,236,9,1964,347,06/03/2017
192646,Cyrille,Hancorn,M,93,6.4,67,6,2357,631,11/06/2017
198583,Shanan,Tharme,M,24,5.9,69,9,1209,335,04/10/2017
273945,Ferrel,Trase,M,18,6.2,166,5,2481,652,12/11/2017
751656,Alister,Santhouse,M,70,6.9,197,7,2136,313,01/22/2017
746581,Richie,Thecham,M,92,6.6,70,10,966,383,07/11/2017
934727,Titus,Vaen,M,28,6.9,247,10,439,261,12/15/2017
82062,Bordie,Sherrett,M,43,6.9,170,6,2692,677,03/16/2017
258835,Letty,O'Grada,F,27,5.2,131,7,2041,204,06/04/2017
589702,Sybille,Luker,F,77,7,181,6,1179,640,05/05/2017
971725,Dell,Botterill,M,25,5.8,140,6,2486,728,03/29/2017
485243,Horten,Reeme,M,72,5.5,242,8,1819,790,11/03/2017
535888,Ginny,Lohering,F,82,5.8,199,10,2130,824,10/05/2017
254200,Gwennie,Blincow,F,19,5.1,141,9,1324,223,12/02/2017
776652,Rivi,Allen,F,26,5.3,183,7,752,525,08/20/2017
824953,Ludwig,Bone,M,67,5.7,234,6,2137,920,06/21/2017
546685,Emiline,Sweeting,F,93,6.2,154,6,2748,892,10/24/2017
402615,Julie,Woolmore,F,97,7,150,6,2971,365,09/30/2017
715461,Sashenka,Blackhurst,F,22,5,223,5,1802,327,06/05/2017
245801,Carey,Rieger,F,80,6.7,245,8,1027,757,09/06/2017
818835,Dale,Devey,M,56,6.5,142,8,948,763,01/22/2017
187638,Shel,Iacovides,F,74,5.4,215,5,680,325,12/29/2017
591698,Ross,Dunne,M,85,6.3,88,9,2537,330,07/21/2017
984983,Marvin,Vaszoly,M,30,6.3,172,6,1877,840,06/21/2017
632109,Edlin,Tuckey,M,32,5.1,115,5,2080,871,05/03/2017
500121,Dory,Tuttle,F,64,7,153,5,2097,531,03/08/2017
820943,Kale,Wrench,M,49,6.7,111,10,388,327,12/20/2017
979338,Marion,Adran,M,62,6.7,90,6,1351,408,09/14/2017
659673,Nance,Coyish,F,97,6.2,128,9,1652,815,03/31/2017
731534,Meta,Benditt,F,42,5.7,142,10,886,618,04/09/2017
331235,Bing,McCorry,M,65,6.8,164,5,1011,385,04/08/2017
533544,Malena,Yitzowitz,F,86,5.5,76,6,1541,428,02/14/2017
881859,Harvey,Riba,M,36,5.8,184,6,1487,689,09/15/2017
770128,Myer,Moye,M,63,5.5,225,10,2741,554,05/20/2017
372631,Gilbert,Swane,M,65,6.4,108,6,931,309,02/20/2017
902675,Lane,MacCafferky,M,56,6.3,151,5,841,869,10/27/2017
319737,Cherlyn,Bryenton,F,38,5.1,157,8,1545,670,07/14/2017
519345,Rayna,Ruegg,F,34,6.8,117,9,1083,929,02/11/2017
919260,Chrissie,Rawlinson,M,23,6.6,166,7,2394,495,10/31/2017
214290,Rancell,Foat,M,62,6.3,89,9,806,884,08/12/2017
290657,Stoddard,Leverich,F,34,5.4,165,6,2382,207,11/07/2017
405388,Marcie,Haker,F,22,6.8,165,10,2412,283,03/31/2017
990318,Pierette,Ridhole,F,85,6.7,141,9,1270,534,10/03/2017
151221,Shaylyn,Strete,F,50,5.7,121,8,359,593,03/26/2017
13143,Seth,Pigdon,M,51,5.5,189,6,1193,225,07/25/2017
679149,Odessa,Mitton,F,69,6,238,8,1046,652,12/17/2017
170124,Rollo,Chatin,M,84,6.2,86,6,421,738,01/03/2017
580941,Reinald,Halloran,M,19,6,91,9,1829,466,11/20/2017
80688,Romonda,Levene,F,93,6.5,136,9,641,860,06/17/2017
111664,Kelli,Gruszczak,F,44,5.6,71,7,1866,201,11/14/2017
770878,Nani,Ivanyutin,F,99,5.4,175,6,1411,869,03/27/2017
140413,Ivar,Prickett,M,69,6.5,183,10,418,836,06/10/2017
766720,Rosco,Woolis,M,49,6.8,102,10,1312,444,11/16/2017
573991,Trescha,Lethby,F,95,6.7,148,10,1404,686,05/23/2017
946210,Darn,Lemon,M,78,6.7,227,6,2294,969,03/10/2017
867467,Teena,Caraher,F,66,5,94,8,2313,202,01/09/2017
226477,Marion,Winser,M,55,6.4,190,5,869,951,09/16/2017
673280,Flint,Rodolico,M,97,6.5,202,8,563,974,06/04/2017
722750,Rogers,Legate,M,77,5.3,158,9,1436,671,03/03/2017
706130,Marlowe,Crellim,M,42,6.2,207,10,455,872,10/30/2017
338307,Ray,Capper,F,80,5.5,227,9,2133,312,04/08/2017
797779,Remy,Knuckles,F,98,6.9,241,7,978,499,05/09/2017
303948,Bonnee,Luckings,F,77,5.4,77,9,1405,686,04/22/2017
964160,Nicol,Clabburn,M,30,7,149,10,1607,461,06/04/2017
372650,Algernon,Scutching,M,20,6.7,134,9,310,609,10/01/2017
907284,Adriaens,Gollard,F,99,7,108,5,2455,706,10/14/2017
342623,Corinna,Lanfranconi,F,41,6.3,90,7,1090,631,11/23/2017
664882,Kelcie,Dorin,F,68,5.7,80,7,2856,284,04/24/2017
616365,Lurleen,Castellani,F,87,6.3,128,9,2929,988,09/27/2017
514161,Lion,Virr,M,56,5,172,9,1007,355,02/25/2017
183753,Regen,Toderini,M,45,6,146,8,624,602,01/16/2017
968494,Franny,Medwell,M,67,6.4,245,5,1153,408,02/25/2017
586872,Scarface,Peterken,M,84,6.7,223,6,1941,506,03/22/2017
110490,Georgie,Skones,M,32,6.3,141,9,2716,575,04/01/2017
253106,Alice,Templar,F,93,5.3,121,5,978,987,07/11/2017
562776,Renata,Brothwell,F,90,6.1,113,6,1384,728,08/18/2017
373165,Daisie,Kirtley,F,80,5,207,6,1502,667,03/02/2017
948047,Hartwell,McBeth,M,76,7,227,8,864,219,04/09/2017
438743,Thibaut,Leathlay,M,68,5.5,108,6,948,465,10/08/2017
15660,Dacie,Marshfield,F,35,5.1,232,6,843,587,05/05/2017
119232,Petr,Naldrett,M,31,5.7,153,7,2160,973,07/25/2017
592016,Kippy,Soggee,M,83,5.6,196,9,1631,657,01/20/2017
257329,Davon,Louisot,M,89,6.2,156,10,1680,672,07/26/2017
440694,Reube,Blowfield,M,100,5.7,176,8,1518,361,04/20/2017
280186,Mureil,Fevers,F,80,6.7,193,5,1359,306,07/06/2017
738820,Bordy,Finlayson,M,78,5.6,84,5,2487,361,02/02/2017
336330,Reamonn,Jankowski,M,33,5.1,188,5,887,918,12/01/2017
755039,Merridie,Viollet,F,98,6.3,230,6,369,210,02/19/2017
658843,Linell,Float,F,71,5.2,107,7,2742,624,04/16/2017
142052,Mary,Linnell,F,20,6.9,198,6,1901,371,04/08/2017
303916,Mendel,Gillan,M,80,5.3,106,9,944,365,10/20/2017
404372,Ruprecht,Kershaw,M,29,7,69,7,1979,925,12/19/2017
717662,Fernando,Gartell,M,91,6,221,9,1414,923,06/02/2017
80598,Shay,Waren,M,39,6.1,104,9,2722,551,08/12/2017
344933,Britte,Moxstead,F,97,5.7,126,9,665,654,10/13/2017
881274,Derrick,Texton,M,89,6.6,239,9,2342,550,06/13/2017
353745,Addy,Abotson,F,29,5.2,132,5,1709,493,04/06/2017
127205,Elfrida,L'oiseau,F,34,5.3,228,5,857,805,06/01/2017
76962,Leonie,Blessed,F,79,6.6,170,8,2676,313,10/19/2017
398949,Eustacia,Gemnett,F,51,6.9,174,7,373,887,11/07/2017
479675,Sheena,Sapsford,F,56,5.9,224,6,631,501,02/20/2017
591460,Carlin,Park,M,43,6.5,186,6,2245,520,06/21/2017
628454,Gaynor,Aldham,F,99,6.3,85,6,2237,654,04/09/2017
122339,Row,Pretswell,F,72,5.1,197,6,1870,240,04/06/2017
351219,Edy,Siddall,F,95,6.2,129,5,1691,833,01/21/2017
354790,Sergei,Rodolfi,M,92,6,217,9,2251,349,10/24/2017
368236,Shirlene,Ecclesall,F,92,6.8,242,8,2223,640,03/08/2017
181802,Sharyl,Record,F,23,6.3,165,8,2717,509,07/23/2017
619661,Lyell,Joint,M,39,5.2,247,10,2325,982,11/01/2017
512056,Phebe,Molan,F,39,5.4,192,9,1841,640,09/27/2017
234390,Rheta,Comberbeach,F,34,6.2,131,7,2149,974,07/05/2017
400958,Lilith,Mattiuzzi,F,48,5.7,218,10,1728,633,03/02/2017
891611,Uriel,Gercke,M,53,6.2,210,6,1040,901,12/23/2017
937048,Leslie,O'Brian,M,55,5.1,192,5,2670,502,07/05/2017
741083,Urbano,Hogsden,M,47,6.8,109,8,2706,642,10/01/2017
60243,Marvin,Sackey,M,51,6.4,162,10,2382,862,12/09/2017
953349,Miguela,Axon,F,46,5.1,63,5,2260,844,09/18/2017
308979,Ervin,Vreiberg,M,88,5.5,91,9,2881,954,06/04/2017
306135,Alberta,Gregory,F,45,5.1,179,8,423,800,03/28/2017
268246,Melisse,Waind,F,90,5.9,238,5,1565,481,04/29/2017
236837,Zondra,Munt,F,44,5.8,111,5,2144,696,10/02/2017
560302,Johannes,Caton,M,32,5.2,185,5,2312,490,06/10/2017
903201,Weylin,Berrane,M,66,5.9,160,10,1021,483,05/04/2017
608679,Forester,DeSousa,M,61,6.9,166,6,1431,352,10/12/2017
793725,Roma,Casale,M,75,5.1,224,8,1884,693,08/23/2017
640895,Zebedee,Brimicombe,M,28,6.1,133,10,2215,889,04/27/2017
884729,Gabie,Carillo,M,53,6.9,133,7,559,415,08/12/2017
940717,Sherie,Ashforth,F,19,6.7,84,10,2851,777,06/02/2017
699245,Kip,Ilott,M,87,5.5,177,9,590,418,03/29/2017
103672,Harriette,Nagle,F,84,6.7,129,7,2135,374,02/20/2017
747797,Augustina,Phizackerly,F,40,6,243,7,2657,450,07/31/2017
82350,Trace,Culwen,M,41,6.8,158,10,868,757,07/23/2017
162315,Ruthy,Whitticks,F,67,6.8,248,10,2799,203,07/07/2017
8846,Gwenny,Arminger,F,32,5.7,125,5,1348,621,01/03/2017
332079,Alexandros,Welling,M,19,6.7,204,6,2167,983,06/16/2017
214657,Jan,Drinkeld,M,68,5.8,211,10,1767,945,03/18/2017
304923,Madlen,Chewter,F,38,5.7,154,6,1529,210,07/23/2017
601737,Leigha,Edger,F,94,6.9,210,7,2148,432,02/19/2017
905843,Karissa,Mayhew,F,48,6,196,6,526,227,04/16/2017
61898,Anatol,Van der Baaren,M,77,6.8,241,8,995,632,08/20/2017
427914,Maddie,Lundie,M,77,6.8,143,6,743,216,04/17/2017
606512,Cy,Maidstone,M,75,5.1,75,7,900,707,02/12/2017
756625,Kenna,Eschalette,F,20,5.8,175,7,696,817,11/16/2017
3262,Brunhilda,Lashford,F,65,6,240,5,1922,346,02/15/2017
997288,Jaclin,Franzonetti,F,32,5.3,242,6,831,261,12/02/2017
248692,Aurelea,Windley,F,61,7.1,116,5,418,217,11/17/2017
293439,Elsy,Harring,F,74,5.7,243,10,1178,545,10/15/2017
961730,Nydia,Marchiso,F,96,6,234,9,1846,899,03/09/2017
305841,Mohandas,Mumby,M,93,5.1,89,10,1774,973,04/30/2017
222707,Renard,Edmondson,M,96,5.9,133,7,2385,561,06/14/2017
311002,Krystalle,Vanderplas,F,64,5.4,64,6,2856,889,12/28/2017
363467,Maximilien,Bru,M,31,6.7,174,10,2372,311,09/23/2017
414871,Griffin,Antosik,M,99,5.8,78,6,519,838,09/10/2017
36687,Ham,Torald,M,36,5.7,123,10,1249,750,04/22/2017
378473,Dorella,Rudland,F,76,5.8,202,10,672,478,09/11/2017
14348,Julius,Scripps,M,56,5.2,213,6,1358,718,10/12/2017
433495,Jordon,Clemenceau,M,49,6.8,66,7,968,523,07/19/2017
178777,Barbe,Philipsen,F,84,6.6,126,7,2180,801,07/14/2017
618602,Shepard,Bowditch,M,73,5.8,64,6,494,551,12/11/2017
706156,Torrin,Pawle,M,68,5.3,113,8,2308,501,05/10/2017
617215,Patsy,Halsworth,M,68,6.7,111,6,794,428,07/30/2017
25668,Kenn,Bicksteth,M,65,5.8,61,7,1409,571,03/26/2017
284160,Merv,Rodger,M,75,5.4,138,5,646,732,09/04/2017
903614,Web,Rotchell,M,66,5.6,159,8,2114,951,08/06/2017
810811,Claire,Rumgay,M,50,6.4,249,10,589,945,06/16/2017
573475,Arlyne,Thomann,F,47,5.5,230,9,2531,835,02/27/2017
425600,Gris,Wilflinger,M,91,6.9,222,10,1937,807,10/02/2017
282542,Emilio,Cheeney,M,50,6.8,105,7,2628,231,08/31/2017
262449,Kennith,Thumim,M,67,5.4,138,10,602,677,09/03/2017
260154,Quintin,Nicholson,M,53,5,151,9,2548,892,06/29/2017
680354,Wait,Langdale,M,56,5.4,187,7,1718,916,07/04/2017
31504,Fara,Phillipps,F,66,5.5,244,10,2137,340,11/13/2017
629378,Ewen,Rennebeck,M,57,6,237,6,1006,882,08/18/2017
990350,Theo,Cable,F,55,5.4,125,7,2754,211,03/12/2017
73070,Imogene,Clewes,F,78,5.7,138,9,1828,611,09/29/2017
761527,Gertrud,Swash,F,100,5.5,127,7,1256,520,04/23/2017
901238,Pen,Winchester,M,27,6.8,102,10,1825,700,01/15/2017
442196,Damiano,Bootherstone,M,87,5.8,227,10,2974,832,03/09/2017
992714,Winn,Phelan,M,37,6.5,204,8,2731,960,06/09/2017
105997,Corabel,Lambrook,F,39,5.3,249,7,2128,254,09/18/2017
732080,Ulrikaumeko,Etienne,F,37,6.3,149,10,1955,337,08/03/2017
525558,Henry,Renals,M,51,6.2,117,9,303,975,09/07/2017
251772,Chaim,Beadle,M,57,5.6,179,9,1782,821,06/03/2017
936590,Cleavland,Flamank,M,81,5.2,225,8,649,267,08/09/2017
495577,Gerri,Tabner,M,44,5.9,114,7,2268,450,03/17/2017
942406,Markos,Wilby,M,29,6,183,10,750,558,05/13/2017
791072,Simon,Loweth,M,89,5.1,240,6,2521,798,06/19/2017
221167,Merilee,Dy,F,83,5.4,118,9,357,832,07/27/2017
545282,Pace,Fincham,M,34,6.6,241,5,2691,376,06/04/2017
259667,Egon,Andreix,M,94,5.9,199,9,2679,648,11/15/2017
220235,Mendel,Shepcutt,M,65,5.9,91,10,1758,845,11/27/2017
253455,Carmelle,Hallowes,F,43,5.8,101,7,1779,504,02/25/2017
565780,Nell,Kenset,F,100,5.8,152,6,632,417,12/24/2017
932957,Reinald,Edel,M,22,6.9,167,6,1730,463,05/17/2017
752640,Sholom,Lepere,M,72,5.4,75,9,2381,352,11/26/2017
228711,Giulietta,Kitchin,F,74,6.8,228,5,497,773,11/28/2017
410948,Valene,Dable,F,60,5.2,129,9,906,451,08/23/2017
